arch,mask_variant,split,n_total,n_malignant,n_benign,prevalence,threshold_probability_pt,tp,fp,tn,fn,net_benefit_model,net_benefit_treat_all_correct,net_benefit_treat_all_WRONG_flat_at_prevalence,net_benefit_treat_none,delta_nb_model_minus_treat_all,standardised_net_benefit_model
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.39,59,13,14,8,0.5392396232996163,0.529124520404604,0.7127659574468085,0.0,0.010115102895012273,0.7565451431367751
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.4,59,13,14,8,0.5354609929078014,0.5212765957446808,0.7127659574468085,0.0,0.014184397163120588,0.7512437810945273
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.41,59,13,14,8,0.5315542733501623,0.5131626397403535,0.7127659574468085,0.0,0.018391633609808777,0.7457627118644068
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.42,59,13,14,8,0.5275128393250184,0.5047688921496698,0.7127659574468085,0.0,0.022743947175348556,0.7400926402470407
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.43,58,13,14,9,0.5126913027248974,0.49608062709966405,0.7127659574468085,0.0,0.01661067562523333,0.7192982456140351
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.44,57,12,15,10,0.5060790273556232,0.4870820668693009,0.7127659574468085,0.0,0.018996960486322267,0.7100213219616206
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.45,57,12,15,10,0.5019342359767892,0.47775628626692457,0.7127659574468085,0.0,0.024177949709864643,0.7042062415196745
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.46,57,12,15,10,0.4976359338061466,0.4680851063829787,0.7127659574468085,0.0,0.029550827423167947,0.6981757877280267
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.47,57,12,15,10,0.493175431553593,0.458048976314733,0.7127659574468085,0.0,0.03512645523885999,0.6919177696423544
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.48,57,12,15,10,0.488543371522095,0.4476268412438625,0.7127659574468085,0.0,0.0409165302782325,0.685419058553387
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.49,57,11,16,10,0.493950771798081,0.43679599499374216,0.7127659574468085,0.0,0.057154776804338836,0.6930055604331286
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.5,57,11,16,10,0.4893617021276596,0.42553191489361697,0.7127659574468085,0.0,0.06382978723404265,0.6865671641791046
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.51,57,11,16,10,0.4845853234910986,0.41380807642205814,0.7127659574468085,0.0,0.07077724706904048,0.6798659762412429
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.52,57,11,16,10,0.4796099290780142,0.40159574468085096,0.7127659574468085,0.0,0.07801418439716323,0.6728855721393036
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.53,57,10,17,10,0.4864191942055229,0.38886373924852863,0.7127659574468085,0.0,0.09755545495699425,0.6824388694823754
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.54,56,10,17,11,0.47086031452358923,0.3755781683626271,0.7127659574468085,0.0,0.09528214616096214,0.6606099935107073
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.55,56,10,17,11,0.4657210401891252,0.3617021276595743,0.7127659574468085,0.0,0.10401891252955087,0.6533996683250414
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.56,56,10,17,11,0.460348162475822,0.34719535783365557,0.7127659574468085,0.0,0.11315280464216643,0.6458616010854816
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.57,55,10,17,12,0.4440870856011876,0.3320138545274617,0.7127659574468085,0.0,0.11207323107372591,0.6230475529330095
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.58,55,9,18,12,0.452887537993921,0.3161094224924012,0.7127659574468085,0.0,0.1367781155015198,0.6353944562899787
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.59,55,8,19,12,0.462636222106902,0.29942916450441104,0.7127659574468085,0.0,0.16320705760249093,0.649071714597743
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.6,54,8,19,13,0.44680851063829796,0.28191489361702127,0.7127659574468085,0.0,0.1648936170212767,0.6268656716417912
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.61,53,7,20,14,0.447354064375341,0.2635024549918166,0.7127659574468085,0.0,0.18385160938352435,0.6276310753922695
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.62,53,7,20,14,0.4423292273236282,0.24412094064949602,0.7127659574468085,0.0,0.1982082866741322,0.6205813040062844
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.63,53,7,20,14,0.4370327774583094,0.2236917768832662,0.7127659574468085,0.0,0.21334100057504318,0.6131504638967326
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.64,53,7,20,14,0.4314420803782506,0.202127659574468,0.7127659574468085,0.0,0.22931442080378261,0.6053067993366501
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.65,53,7,20,14,0.42553191489361697,0.1793313069908813,0.7127659574468085,0.0,0.24620060790273568,0.5970149253731343
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.66,53,7,20,14,0.41927409261576964,0.15519399249061316,0.7127659574468085,0.0,0.2640801001251565,0.588235294117647
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.67,53,7,20,14,0.41263700838168915,0.12959381044487406,0.7127659574468085,0.0,0.2830431979368151,0.5789235639981908
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.68,53,7,20,14,0.4055851063829787,0.10239361702127636,0.7127659574468085,0.0,0.3031914893617023,0.5690298507462687
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.69,53,7,20,14,0.3980782429649966,0.07343857240905982,0.7127659574468085,0.0,0.3246396705559368,0.5584978334135774
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.7,51,7,20,16,0.36879432624113473,0.04255319148936165,0.7127659574468085,0.0,0.3262411347517731,0.5174129353233831
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.71,51,7,20,16,0.36023477622890676,0.009537784299339713,0.7127659574468085,0.0,0.35069699192956705,0.505404014410705
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.72,50,6,21,17,0.3677811550151976,-0.02583586626139822,0.7127659574468085,0.0,0.3936170212765958,0.5159914712153518
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.73,50,6,21,17,0.35933806146572106,-0.06382978723404253,0.7127659574468085,0.0,0.4231678486997636,0.5041459369817579
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.74,50,6,21,17,0.3502454991816694,-0.10474631751227492,0.7127659574468085,0.0,0.45499181669394434,0.4913892078071183
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.75,49,6,21,18,0.3297872340425532,-0.14893617021276606,0.7127659574468085,0.0,0.4787234042553193,0.46268656716417916
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.76,49,5,22,18,0.3528368794326241,-0.19680851063829807,0.7127659574468085,0.0,0.5496453900709222,0.4950248756218905
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.77,49,5,22,18,0.34320074005550416,-0.24884366327474583,0.7127659574468085,0.0,0.59204440333025,0.48150551589876706
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.78,49,5,22,18,0.33268858800773693,-0.30560928433268886,0.7127659574468085,0.0,0.6382978723404258,0.46675712347354137
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.79,49,5,22,18,0.3211752786220871,-0.36778115501519804,0.7127659574468085,0.0,0.6889564336372851,0.4506041222459133
efficientnet_b0,model,external_test2,94,67,27,0.7127659574468085,0.8,49,4,23,18,0.35106382978723405,-0.4361702127659578,0.7127659574468085,0.0,0.7872340425531918,0.49253731343283585
