arch,mask_variant,split,n_total,n_malignant,n_benign,prevalence,threshold_probability_pt,tp,fp,tn,fn,net_benefit_model,net_benefit_treat_all_correct,net_benefit_treat_all_WRONG_flat_at_prevalence,net_benefit_treat_none,delta_nb_model_minus_treat_all,standardised_net_benefit_model
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.41,150,37,65,5,0.48361142254171346,0.3273098990964849,0.603112840466926,0.0,0.15630152344522857,0.8018589393110992
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.42,150,37,65,5,0.4794042667382263,0.3157117939084932,0.603112840466926,0.0,0.1636924728297331,0.7948832035595107
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.43,149,37,65,6,0.4711584408492048,0.30370673766127376,0.603112840466926,0.0,0.167451703187931,0.781211092246746
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.44,148,36,66,7,0.4658143413007226,0.2912729294052251,0.603112840466926,0.0,0.1745414118954975,0.7723502304147465
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.45,148,36,66,7,0.46126636009904487,0.2783869826671383,0.603112840466926,0.0,0.18287937743190658,0.7648093841642228
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.46,148,34,68,7,0.4631791324398328,0.26502377864245563,0.603112840466926,0.0,0.19815535379737714,0.7679808841099163
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.47,147,33,69,8,0.4581161441891197,0.251156302767785,0.603112840466926,0.0,0.20695984142133472,0.7595861229458308
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.48,147,32,70,8,0.4570487877880874,0.23675546243639622,0.603112840466926,0.0,0.22029332535169116,0.7578163771712159
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.49,147,32,70,8,0.45235370412756537,0.22178988326848248,0.603112840466926,0.0,0.2305638208590829,0.7500316255534472
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.5,146,32,70,9,0.44357976653696496,0.20622568093385207,0.603112840466926,0.0,0.23735408560311289,0.7354838709677419
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.51,146,31,71,9,0.4425474469943619,0.19002620503454293,0.603112840466926,0.0,0.25252124195981895,0.7337722185648452
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.52,146,30,72,9,0.44163424124513617,0.17315175097276253,0.603112840466926,0.0,0.26848249027237364,0.7322580645161291
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.53,146,29,73,9,0.4408477522973756,0.15555923503601277,0.603112840466926,0.0,0.28528851726136284,0.7309540150995196
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.54,145,28,74,10,0.4363051937066486,0.13720182710201306,0.603112840466926,0.0,0.29910336660463555,0.723422159887798
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.55,144,26,76,11,0.4366623432771293,0.11802853437094663,0.603112840466926,0.0,0.31863380890618265,0.7240143369175628
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.56,143,26,76,12,0.427661832331093,0.09798372833392277,0.603112840466926,0.0,0.32967810399717024,0.7090909090909091
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.57,142,26,76,13,0.4184236720658765,0.07700660573703744,0.603112840466926,0.0,0.34141706632883906,0.6937734433608405
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.58,140,26,76,15,0.40503983694645174,0.05503057254030019,0.603112840466926,0.0,0.35000926440615154,0.6715821812596007
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.59,138,25,77,17,0.39698206320584606,0.03198253772421,0.603112840466926,0.0,0.36499952548163606,0.658221872541306
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.6,138,23,79,17,0.4027237354085603,0.0077821011673151474,0.603112840466926,0.0,0.3949416342412452,0.6677419354838711
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.61,138,23,79,17,0.39698693006086,-0.01765938341813833,0.603112840466926,0.0,0.41464631347899833,0.6582299421009098
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.62,134,23,79,21,0.37538398525496625,-0.04443989350808941,0.603112840466926,0.0,0.41982387876305566,0.6224108658743635
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.63,134,23,79,21,0.3690188242717426,-0.07266799873803775,0.603112840466926,0.0,0.44168682300978035,0.6118570183086313
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.64,134,22,80,21,0.3692174664937311,-0.10246433203631666,0.603112840466926,0.0,0.47168179853004777,0.6121863799283155
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.65,133,22,80,22,0.35853251806559205,-0.13396331295164,0.603112840466926,0.0,0.49249583101723204,0.5944700460829494
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.66,133,22,80,22,0.35133897917143514,-0.16731517509727645,0.603112840466926,0.0,0.5186541542687115,0.5825426944971538
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.67,133,22,80,22,0.3437094682230869,-0.20268836222143638,0.603112840466926,0.0,0.5463978304445233,0.5698924731182796
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.68,133,21,81,22,0.3438715953307393,-0.2402723735408563,0.603112840466926,0.0,0.5841439688715956,0.5701612903225807
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.69,133,21,81,22,0.3356344922806578,-0.2802811597841093,0.603112840466926,0.0,0.6159156520647671,0.5565036420395423
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.7,133,20,82,22,0.33592736705577175,-0.32295719844357973,0.603112840466926,0.0,0.6588845654993515,0.5569892473118281
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.71,131,19,83,24,0.3287266872400375,-0.3685764121830136,0.603112840466926,0.0,0.6973030994230511,0.5450500556173525
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.72,130,18,84,25,0.3257365202890494,-0.4174541411895497,0.603112840466926,0.0,0.7431906614785991,0.5400921658986174
densenet121,gt,internal_val,257,155,102,0.603112840466926,0.73,126,17,85,29,0.31142815967718696,-0.4699524427150886,0.603112840466926,0.0,0.7813806023922756,0.5163679808841101
